test_indices,y_test,y_pred,risk_scores,quantiles
18.0,1.0,1.0,1.0991716384887695,9
96.0,1.0,1.0,1.090783715248108,9
58.0,0.0,1.0,1.0767769813537598,9
87.0,0.0,1.0,1.074389100074768,9
135.0,1.0,1.0,1.071629285812378,9
48.0,1.0,1.0,1.0648996829986572,9
86.0,1.0,1.0,1.0634478330612183,9
51.0,1.0,1.0,1.055544137954712,9
36.0,1.0,1.0,1.0540417432785034,9
70.0,1.0,1.0,1.0497894287109375,9
47.0,1.0,1.0,1.046182632446289,9
52.0,1.0,1.0,1.0219284296035767,9
41.0,1.0,1.0,1.0215874910354614,9
76.0,1.0,1.0,1.0122947692871094,9
54.0,1.0,1.0,1.0085043907165527,9
39.0,1.0,1.0,1.004706621170044,9
139.0,1.0,1.0,1.0037429332733154,9
43.0,1.0,1.0,1.0003525018692017,8
61.0,1.0,1.0,0.9944595694541931,8
105.0,1.0,1.0,0.9911056160926819,8
100.0,1.0,1.0,0.9847730398178101,8
80.0,1.0,1.0,0.9809267520904541,8
110.0,1.0,1.0,0.9794042110443115,8
60.0,1.0,1.0,0.9779305458068848,8
1.0,1.0,1.0,0.9720215797424316,8
26.0,1.0,1.0,0.9691272974014282,8
136.0,1.0,1.0,0.9672842025756836,8
97.0,1.0,1.0,0.9665285348892212,8
106.0,1.0,1.0,0.9632943272590637,8
149.0,1.0,1.0,0.962441086769104,8
40.0,1.0,1.0,0.962441086769104,8
32.0,0.0,1.0,0.9620703458786011,8
157.0,1.0,1.0,0.9586635828018188,8
145.0,1.0,1.0,0.9577605724334717,7
146.0,1.0,1.0,0.9543651342391968,7
151.0,1.0,1.0,0.9543651342391968,7
101.0,1.0,1.0,0.9440873861312866,7
0.0,1.0,1.0,0.9414370059967041,7
89.0,1.0,1.0,0.9337457418441772,7
64.0,1.0,1.0,0.9335834980010986,7
111.0,1.0,1.0,0.9315023422241211,7
95.0,1.0,1.0,0.9310688972473145,7
113.0,1.0,1.0,0.9298361539840698,7
27.0,1.0,1.0,0.9290047883987427,7
132.0,1.0,1.0,0.926032304763794,7
7.0,1.0,1.0,0.9257671236991882,7
143.0,1.0,1.0,0.921811044216156,7
125.0,1.0,1.0,0.901374876499176,7
120.0,1.0,1.0,0.8859593868255615,7
31.0,1.0,1.0,0.8786002993583679,6
121.0,1.0,1.0,0.878381609916687,6
126.0,1.0,1.0,0.875131368637085,6
123.0,1.0,1.0,0.8525572419166565,6
82.0,1.0,1.0,0.8482538461685181,6
114.0,1.0,1.0,0.8443285822868347,6
73.0,1.0,1.0,0.8442214131355286,6
59.0,1.0,1.0,0.843303918838501,6
5.0,1.0,1.0,0.8420307636260986,6
160.0,1.0,1.0,0.8416358232498169,6
90.0,1.0,1.0,0.8385657072067261,6
84.0,1.0,1.0,0.8300982713699341,6
62.0,0.0,1.0,0.8293136358261108,6
158.0,1.0,1.0,0.8268643021583557,6
6.0,1.0,1.0,0.8130625486373901,6
68.0,1.0,1.0,0.8098421096801758,6
8.0,1.0,1.0,0.8095720410346985,5
75.0,1.0,1.0,0.7968345880508423,5
159.0,1.0,1.0,0.7962287068367004,5
66.0,0.0,1.0,0.7854464650154114,5
140.0,1.0,1.0,0.7763108015060425,5
12.0,1.0,1.0,0.76472008228302,5
42.0,1.0,1.0,0.7426084280014038,5
13.0,1.0,1.0,0.7356890439987183,5
2.0,1.0,1.0,0.7298809289932251,5
16.0,0.0,1.0,0.7262553572654724,5
21.0,1.0,1.0,0.6885151267051697,5
153.0,0.0,1.0,0.6681257486343384,5
9.0,1.0,1.0,0.6602708101272583,5
74.0,0.0,1.0,0.6496270895004272,5
98.0,0.0,1.0,0.631584882736206,5
85.0,1.0,1.0,0.6130974292755127,5
35.0,1.0,1.0,0.6022137403488159,4
124.0,0.0,1.0,0.5986788272857666,4
23.0,0.0,1.0,0.5778638124465942,4
119.0,1.0,1.0,0.5487868785858154,4
142.0,0.0,1.0,0.5282588005065918,4
19.0,0.0,1.0,0.5282333493232727,4
155.0,1.0,1.0,0.5193808078765869,4
83.0,1.0,1.0,0.5112084150314331,4
10.0,0.0,1.0,0.5019083619117737,4
