test_indices,y_test,y_pred,risk_scores,quantiles
0.0,1.0,1.0,0.5428460342146192,9
81.0,0.0,1.0,0.5428460342146192,9
103.0,0.0,1.0,0.5428460342146192,9
104.0,0.0,1.0,0.5428460342146192,9
105.0,1.0,1.0,0.5428460342146192,9
106.0,1.0,1.0,0.5428460342146192,9
107.0,0.0,1.0,0.5428460342146192,9
108.0,0.0,1.0,0.5428460342146192,9
109.0,0.0,1.0,0.5428460342146192,9
110.0,1.0,1.0,0.5428460342146192,9
111.0,1.0,1.0,0.5428460342146192,9
112.0,0.0,1.0,0.5428460342146192,9
113.0,1.0,1.0,0.5428460342146192,9
114.0,1.0,1.0,0.5428460342146192,9
115.0,0.0,1.0,0.5428460342146192,9
116.0,0.0,1.0,0.5428460342146192,9
117.0,0.0,1.0,0.5428460342146192,9
118.0,0.0,1.0,0.5428460342146192,8
119.0,1.0,1.0,0.5428460342146192,8
102.0,0.0,1.0,0.5428460342146192,8
101.0,1.0,1.0,0.5428460342146192,8
100.0,1.0,1.0,0.5428460342146192,8
90.0,1.0,1.0,0.5428460342146192,8
83.0,1.0,1.0,0.5428460342146192,8
84.0,1.0,1.0,0.5428460342146192,8
85.0,1.0,1.0,0.5428460342146192,8
86.0,1.0,1.0,0.5428460342146192,8
87.0,0.0,1.0,0.5428460342146192,8
88.0,0.0,1.0,0.5428460342146192,8
89.0,1.0,1.0,0.5428460342146192,8
91.0,0.0,1.0,0.5428460342146192,8
99.0,1.0,1.0,0.5428460342146192,8
92.0,0.0,1.0,0.5428460342146192,8
93.0,0.0,1.0,0.5428460342146192,7
94.0,0.0,1.0,0.5428460342146192,7
95.0,1.0,1.0,0.5428460342146192,7
96.0,1.0,1.0,0.5428460342146192,7
97.0,1.0,1.0,0.5428460342146192,7
98.0,0.0,1.0,0.5428460342146192,7
120.0,1.0,1.0,0.5428460342146192,7
121.0,1.0,1.0,0.5428460342146192,7
122.0,0.0,1.0,0.5428460342146192,7
151.0,1.0,1.0,0.5428460342146192,7
144.0,0.0,1.0,0.5428460342146192,7
145.0,1.0,1.0,0.5428460342146192,7
146.0,1.0,1.0,0.5428460342146192,7
147.0,0.0,1.0,0.5428460342146192,7
148.0,0.0,1.0,0.5428460342146192,7
149.0,1.0,1.0,0.5428460342146192,7
150.0,0.0,1.0,0.5428460342146192,6
152.0,0.0,1.0,0.5428460342146192,6
